Fecha Presentacion;Lote;Fecha Pago;Descripcion;Fecha Origen;Comprobante;Tarjeta;Plan;Cuota;Moneda;Importe
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2320;XXXX XXXX XXXX2635;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2321;XXXX XXXX XXXX6163;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2322;XXXX XXXX XXXX7040;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2323;XXXX XXXX XXXX7267;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2324;XXXX XXXX XXXX5805;0;0;pesos;792
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2325;XXXX XXXX XXXX7876;0;0;pesos;792
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2326;XXXX XXXX XXXX4208;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2327;XXXX XXXX XXXX7050;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2328;XXXX XXXX XXXX0176;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2329;XXXX XXXX XXXX2085;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2330;XXXX XXXX XXXX4155;0;0;pesos;792
07-nov-17;189;04 Dec 2017;CONS. $  ;05-nov-17;2331;XXXX XXXX XXXX1205;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2332;XXXX XXXX XXXX5154;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2333;XXXX XXXX XXXX9963;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2334;XXXX XXXX XXXX3615;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2335;XXXX XXXX XXXX5130;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2336;XXXX XXXX XXXX0551;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2337;XXXX XXXX XXXX6929;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2338;XXXX XXXX XXXX2965;0;0;pesos;825
07-nov-17;190;04 Dec 2017;CONS. $  ;05-nov-17;2339;XXXX XXXX XXXX5093;0;0;pesos;792
07-nov-17;190;04 Dec 2017;CONS. $  ;05-nov-17;2340;XXXX XXXX XXXX2189;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2341;XXXX XXXX XXXX1035;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2342;XXXX XXXX XXXX0611;0;0;pesos;385
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2343;XXXX XXXX XXXX3307;0;0;pesos;385
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2344;XXXX XXXX XXXX2266;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2345;XXXX XXXX XXXX6703;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2346;XXXX XXXX XXXX3787;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2347;XXXX XXXX XXXX9625;0;0;pesos;385
07-nov-17;190;04 Dec 2017;CONS. $  ;05-nov-17;2348;XXXX XXXX XXXX3140;0;0;pesos;737
07-nov-17;190;04 Dec 2017;CONS. $  ;05-nov-17;2349;XXXX XXXX XXXX2005;0;0;pesos;869
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2351;XXXX XXXX XXXX4678;0;0;pesos;825
07-nov-17;190;04 Dec 2017;CONS. $  ;05-nov-17;2352;XXXX XXXX XXXX0540;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2353;XXXX XXXX XXXX9084;0;0;pesos;792
07-nov-17;191;04 Dec 2017;CONS. $  ;05-nov-17;2354;XXXX XXXX XXXX8630;0;0;pesos;946
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2355;XXXX XXXX XXXX1115;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2356;XXXX XXXX XXXX2294;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2357;XXXX XXXX XXXX7113;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2358;XXXX XXXX XXXX7866;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;05-nov-17;2359;XXXX XXXX XXXX1066;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2360;XXXX XXXX XXXX9761;0;0;pesos;792
07-nov-17;191;04 Dec 2017;CONS. $  ;06-nov-17;2361;XXXX XXXX XXXX6649;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2362;XXXX XXXX XXXX4446;0;0;pesos;792
07-nov-17;191;04 Dec 2017;CONS. $  ;06-nov-17;2363;XXXX XXXX XXXX8260;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2364;XXXX XXXX XXXX7506;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2365;XXXX XXXX XXXX6574;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2366;XXXX XXXX XXXX8587;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2367;XXXX XXXX XXXX8399;0;0;pesos;1177
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2368;XXXX XXXX XXXX4937;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2369;XXXX XXXX XXXX6026;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2370;XXXX XXXX XXXX9076;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2371;XXXX XXXX XXXX5522;0;0;pesos;825
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2372;XXXX XXXX XXXX5158;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2373;XXXX XXXX XXXX4594;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2374;XXXX XXXX XXXX4668;0;0;pesos;363
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2375;XXXX XXXX XXXX3294;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2376;XXXX XXXX XXXX7243;0;0;pesos;792
07-nov-17;191;04 Dec 2017;CONS. $  ;06-nov-17;2377;XXXX XXXX XXXX4664;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2378;XXXX XXXX XXXX6745;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2379;XXXX XXXX XXXX0010;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2380;XXXX XXXX XXXX0082;0;0;pesos;957
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2381;XXXX XXXX XXXX3346;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;06-nov-17;2382;XXXX XXXX XXXX3244;0;0;pesos;792
